"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1988","index","73.02","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1987","index","69.74","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1986","index","71.45","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1985","index","71.83","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1984","index","71.53","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1983","index","71.50","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1982","index","67.46","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1981","index","68.74","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1980","index","66.01","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1979","index","65.64","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1978","index","69.33","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1977","index","68.46","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1976","index","65.87","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1975","index","67.38","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1974","index","63.60","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1973","index","66.20","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1972","index","63.46","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1971","index","66.48","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1970","index","67.39","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1969","index","66.57","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1968","index","65.98","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1967","index","64.17","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1966","index","61.36","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1965","index","62.98","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1964","index","65.88","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1963","index","65.98","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1962","index","65.42","Fc"
"Southern Asia","Gross per capita Production Index Number (2014-2016 = 100)","1961","index","66.89","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2018","index","105.86","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2017","index","99.61","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2016","index","103.67","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2015","index","100.85","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2014","index","95.48","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2013","index","101.17","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2012","index","93.69","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2011","index","101.45","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2010","index","100.49","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2009","index","100.73","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2008","index","100.75","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2007","index","98.51","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2006","index","100.42","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2005","index","99.87","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2004","index","105.05","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2003","index","100.94","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2002","index","100.04","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2001","index","100.85","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","2000","index","100.71","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1999","index","100.71","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1998","index","97.85","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1997","index","98.64","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1996","index","97.08","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1995","index","88.34","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1994","index","90.22","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1993","index","91.06","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1992","index","94.08","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1991","index","95.87","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1990","index","92.22","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1989","index","95.36","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1988","index","90.53","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1987","index","96.57","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1986","index","92.26","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1985","index","91.83","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1984","index","93.37","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1983","index","92.02","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1982","index","91.53","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1981","index","88.07","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1980","index","91.60","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1979","index","88.17","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1978","index","83.64","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1977","index","79.53","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1976","index","79.34","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1975","index","81.18","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1974","index","80.69","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1973","index","78.40","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1972","index","72.29","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1971","index","72.44","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1970","index","72.46","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1969","index","71.36","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1968","index","69.66","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1967","index","69.64","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1966","index","67.90","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1965","index","64.77","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1964","index","63.61","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1963","index","63.75","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1962","index","60.11","Fc"
"Southern Europe","Gross Production Index Number (2014-2016 = 100)","1961","index","60.14","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2018","index","106.16","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2017","index","99.78","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2016","index","103.75","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2015","index","100.85","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2014","index","95.40","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2013","index","101.02","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2012","index","93.53","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2011","index","101.32","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2010","index","100.51","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2009","index","101.03","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2008","index","101.41","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2007","index","99.60","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2006","index","102.08","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2005","index","102.12","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2004","index","108.15","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2003","index","104.70","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2002","index","104.53","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2001","index","106.06","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","2000","index","106.43","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1999","index","106.72","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1998","index","103.81","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1997","index","104.64","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1996","index","102.96","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1995","index","93.68","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1994","index","95.73","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1993","index","96.71","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1992","index","100.04","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1991","index","102.10","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1990","index","98.36","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1989","index","101.87","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1988","index","96.89","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1987","index","103.59","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1986","index","99.22","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1985","index","99.06","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1984","index","101.09","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1983","index","100.03","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1982","index","99.97","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1981","index","96.70","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1980","index","101.19","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1979","index","98.07","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1978","index","93.71","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1977","index","89.83","Fc"
"Southern Europe","Gross per capita Production Index Number (2014-2016 = 100)","1976","index","90.36","Fc"
